"Evaluation_Model","Evaluation_Model.Commit","Evaluation_Model.Datetime","Evaluation_Model.ProductionClass","Evaluation_Model.ChangedProductionMethods","Evaluation_Model.TestClass","Evaluation_Model.ChangedTestMethods","Evaluation_Model.ChangedAndCalled","Evaluation_Model.CalledTestMethods","Evaluation_Model.RecomendedTests","Evaluation_Model.RecomendedIndex"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","ClassUtils","public static List<Class<?>> getAllInterfaces(final Class<?> cls)","ClassUtilsTest","public void testConstructor()
public void test_getAllSuperclasses_Class()
public void test_getAllInterfaces_Class()
public void test_convertClassNamesToClasses_List()
public void test_convertClassesToClassNames_List()
public void test_isAssignable_ClassArray_ClassArray() throws Exception
public void test_isAssignable_ClassArray_ClassArray_Autoboxing() throws Exception
public void test_isAssignable_ClassArray_ClassArray_NoAutoboxing() throws Exception
public void test_isAssignable() throws Exception
public void test_isAssignable_DefaultUnboxing_Widening() throws Exception
public void testPrimitivesToWrappers()
public void testWrapperToPrimitive()
public void testWrappersToPrimitives()
public void testWrappersToPrimitivesNull()
public void testWrappersToPrimitivesEmpty()
public void testShowJavaBug() throws Exception
public void testGetPublicMethod() throws Exception
public void testToClass_object()","public void test_getAllInterfaces_Class()","public void test_getAllInterfaces_Class()","public void test_getAllInterfaces_Class()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","ClassUtils","public static List<Class<?>> convertClassNamesToClasses(final List<String> classNames)","ClassUtilsTest","public void testConstructor()
public void test_getAllSuperclasses_Class()
public void test_getAllInterfaces_Class()
public void test_convertClassNamesToClasses_List()
public void test_convertClassesToClassNames_List()
public void test_isAssignable_ClassArray_ClassArray() throws Exception
public void test_isAssignable_ClassArray_ClassArray_Autoboxing() throws Exception
public void test_isAssignable_ClassArray_ClassArray_NoAutoboxing() throws Exception
public void test_isAssignable() throws Exception
public void test_isAssignable_DefaultUnboxing_Widening() throws Exception
public void testPrimitivesToWrappers()
public void testWrapperToPrimitive()
public void testWrappersToPrimitives()
public void testWrappersToPrimitivesNull()
public void testWrappersToPrimitivesEmpty()
public void testShowJavaBug() throws Exception
public void testGetPublicMethod() throws Exception
public void testToClass_object()","public void test_convertClassNamesToClasses_List()","public void test_convertClassNamesToClasses_List()","public void test_convertClassNamesToClasses_List()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","ClassUtils","public static List<String> convertClassesToClassNames(final List<Class<?>> classes)","ClassUtilsTest","public void testConstructor()
public void test_getAllSuperclasses_Class()
public void test_getAllInterfaces_Class()
public void test_convertClassNamesToClasses_List()
public void test_convertClassesToClassNames_List()
public void test_isAssignable_ClassArray_ClassArray() throws Exception
public void test_isAssignable_ClassArray_ClassArray_Autoboxing() throws Exception
public void test_isAssignable_ClassArray_ClassArray_NoAutoboxing() throws Exception
public void test_isAssignable() throws Exception
public void test_isAssignable_DefaultUnboxing_Widening() throws Exception
public void testPrimitivesToWrappers()
public void testWrapperToPrimitive()
public void testWrappersToPrimitives()
public void testWrappersToPrimitivesNull()
public void testWrappersToPrimitivesEmpty()
public void testShowJavaBug() throws Exception
public void testGetPublicMethod() throws Exception
public void testToClass_object()","public void test_convertClassesToClassNames_List()","public void test_convertClassesToClassNames_List()","public void test_convertClassesToClassNames_List()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","Conversion","public static long hexToLong(final String src, final int srcPos, final long dstInit, final int dstPos, final int nHex)","ConversionTest","public void testBinaryToHexDigit_2args()
public void testBinaryToHexDigitMsb0_4bits_2args()
public void testBinaryBeMsb0ToHexDigit_2args()
public void testIntArrayToLong()
public void testShortArrayToLong()
public void testByteArrayToLong()
public void testShortArrayToInt()
public void testByteArrayToInt()
public void testByteArrayToShort()
public void testHexToLong()
public void testHexToInt()
public void testHexToShort()
public void testHexToByte()
public void testBinaryToLong()
public void testBinaryToInt()
public void testBinaryToShort()
public void testBinaryToByte()","public void testHexToLong()","public void testHexToLong()","public void testHexToLong()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","Conversion","public static int hexToInt(final String src, final int srcPos, final int dstInit, final int dstPos, final int nHex)","ConversionTest","public void testBinaryToHexDigit_2args()
public void testBinaryToHexDigitMsb0_4bits_2args()
public void testBinaryBeMsb0ToHexDigit_2args()
public void testIntArrayToLong()
public void testShortArrayToLong()
public void testByteArrayToLong()
public void testShortArrayToInt()
public void testByteArrayToInt()
public void testByteArrayToShort()
public void testHexToLong()
public void testHexToInt()
public void testHexToShort()
public void testHexToByte()
public void testBinaryToLong()
public void testBinaryToInt()
public void testBinaryToShort()
public void testBinaryToByte()","public void testHexToInt()","public void testHexToInt()","public void testHexToInt()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","Conversion","public static short hexToShort(final String src, final int srcPos, final short dstInit, final int dstPos, final int nHex)","ConversionTest","public void testBinaryToHexDigit_2args()
public void testBinaryToHexDigitMsb0_4bits_2args()
public void testBinaryBeMsb0ToHexDigit_2args()
public void testIntArrayToLong()
public void testShortArrayToLong()
public void testByteArrayToLong()
public void testShortArrayToInt()
public void testByteArrayToInt()
public void testByteArrayToShort()
public void testHexToLong()
public void testHexToInt()
public void testHexToShort()
public void testHexToByte()
public void testBinaryToLong()
public void testBinaryToInt()
public void testBinaryToShort()
public void testBinaryToByte()","public void testHexToShort()","public void testHexToShort()","public void testHexToShort()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","Conversion","public static byte hexToByte(final String src, final int srcPos, final byte dstInit, final int dstPos, final int nHex)","ConversionTest","public void testBinaryToHexDigit_2args()
public void testBinaryToHexDigitMsb0_4bits_2args()
public void testBinaryBeMsb0ToHexDigit_2args()
public void testIntArrayToLong()
public void testShortArrayToLong()
public void testByteArrayToLong()
public void testShortArrayToInt()
public void testByteArrayToInt()
public void testByteArrayToShort()
public void testHexToLong()
public void testHexToInt()
public void testHexToShort()
public void testHexToByte()
public void testBinaryToLong()
public void testBinaryToInt()
public void testBinaryToShort()
public void testBinaryToByte()","public void testHexToByte()","public void testHexToByte()","public void testHexToByte()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","ObjectUtils","public static String identityToString(final Object object)","ObjectUtilsTest","public void testConstructor()
public void testIsNull()
public void testFirstNonNull()
public void testHashCodeMulti_multiple_emptyArray()
public void testHashCodeMulti_multiple_nullArray()
public void testHashCodeMulti_multiple_likeList()
public void testIdentityToString()
public void testMax()
public void testMin()
public void testCompare()
public void testComparatorMedian()
public void testConstMethods()","public void testIdentityToString()","public void testIdentityToString()","public void testIdentityToString()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","Range","public boolean equals(final Object obj)","CharRangeTest","public void testConstructorAccessors_is()
public void testConstructorAccessors_isNot()
public void testConstructorAccessors_isIn_Same()
public void testConstructorAccessors_isIn_Normal()
public void testConstructorAccessors_isIn_Reversed()
public void testConstructorAccessors_isNotIn_Same()
public void testConstructorAccessors_isNotIn_Normal()
public void testConstructorAccessors_isNotIn_Reversed()
public void testEquals_Object()
public void testHashCode()
public void testContains_Charrange()
public void testContainsNullArg()
public void testIterator()","public void testEquals_Object()","public void testEquals_Object()","public void testEquals_Object()","1"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","Range","public String toString()","CharRangeTest","public void testConstructorAccessors_is()
public void testConstructorAccessors_isNot()
public void testConstructorAccessors_isIn_Same()
public void testConstructorAccessors_isIn_Normal()
public void testConstructorAccessors_isIn_Reversed()
public void testConstructorAccessors_isNotIn_Same()
public void testConstructorAccessors_isNotIn_Normal()
public void testConstructorAccessors_isNotIn_Reversed()
public void testEquals_Object()
public void testHashCode()
public void testContains_Charrange()
public void testContainsNullArg()
public void testIterator()","public void testConstructorAccessors_is()
public void testConstructorAccessors_isNot()
public void testConstructorAccessors_isIn_Same()
public void testConstructorAccessors_isIn_Normal()
public void testConstructorAccessors_isIn_Reversed()
public void testConstructorAccessors_isNotIn_Same()
public void testConstructorAccessors_isNotIn_Normal()
public void testConstructorAccessors_isNotIn_Reversed()","public void testConstructorAccessors_is()
public void testConstructorAccessors_isNot()
public void testConstructorAccessors_isIn_Same()
public void testConstructorAccessors_isIn_Normal()
public void testConstructorAccessors_isIn_Reversed()
public void testConstructorAccessors_isNotIn_Same()
public void testConstructorAccessors_isNotIn_Normal()
public void testConstructorAccessors_isNotIn_Reversed()","public void testConstructorAccessors_is()
public void testConstructorAccessors_isIn_Normal()
public void testConstructorAccessors_isIn_Reversed()
public void testConstructorAccessors_isIn_Same()
public void testConstructorAccessors_isNot()
public void testConstructorAccessors_isNotIn_Normal()
public void testConstructorAccessors_isNotIn_Reversed()
public void testConstructorAccessors_isNotIn_Same()
public void testToString()","1, 5, 4, 2, 3, 8, 6, 7"
"BusinessLogic.Evaluation_Model","5292526e476ffbb19c6613a98464054236c86ace","22-01-2013 07:09:45 AM +00:00","Range","public String toString()","RangeTest","public void testComparableConstructors()
public void testIsWithCompare()
public void testBetweenWithCompare()
public void testRangeOfChars()
public void testToString()
public void testToStringFormat()
public void testElementCompareTo()","public void testToString()","public void testToString()","public void testConstructorAccessors_is()
public void testConstructorAccessors_isIn_Normal()
public void testConstructorAccessors_isIn_Reversed()
public void testConstructorAccessors_isIn_Same()
public void testConstructorAccessors_isNot()
public void testConstructorAccessors_isNotIn_Normal()
public void testConstructorAccessors_isNotIn_Reversed()
public void testConstructorAccessors_isNotIn_Same()
public void testToString()","9"
